Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
B2140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2147	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2162	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2170	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2176	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2179	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2189	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2191	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2194	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2196	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2205	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2213	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2223	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2226	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2230	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2233	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2234	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2235	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2237	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2248	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2249	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2251	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2255	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2258	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2262	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2266	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2267	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2268	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2269	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2270	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2271	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2272	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2274	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2275	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2277	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2278	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2279	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2287	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2288	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2289	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2290	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2292	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2293	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2296	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2298	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2299	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2302	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2304	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2313	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2315	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2322	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2324	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2331	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2339	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2340	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2343	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2354	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2356	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2362	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2364	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2369	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2371	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2374	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2375	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2378	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2379	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2384	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2386	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2387	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2388	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2391	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
B2393	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2395	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
B2396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2401	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2402	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2405	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2410	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2416	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2417	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2419	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2420	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2430	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2434	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2437	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2442	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2447	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2450	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2452	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2455	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2460	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2473	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2474	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2476	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2479	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2480	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2485	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2488	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2498	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2502	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2505	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2506	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2508	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2516	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2518	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2519	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2521	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2522	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2524	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2529	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2534	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
B2540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2541	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2542	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2548	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2553	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2557	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2562	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2574	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2576	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2587	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2588	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2589	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2590	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2592	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2593	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
B2598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2600	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2606	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2612	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
B2615	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2616	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2617	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
B2622	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2624	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2626	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2629	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
B2632	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
B2633	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
B2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2637	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B2639	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2641	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2642	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2647	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2660	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2661	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2672	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2674	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2677	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2679	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2682	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2687	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2688	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2689	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2694	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2700	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2712	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2714	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2717	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2722	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2723	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
B2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2728	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2730	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
